Gene_A,Gene_B
SPHK1,GNAZ
GNAZ,RAC1
CALM2,GNAZ
CALM3,GNAZ
CALM1,GNAZ
SRC,GNAZ
PTP4A3,GNAZ
GNAZ,ADCY8
RGS1,GNAZ
MAPK14,GNAZ
CAMK2A,GNAZ
CSNK1A1,GNAZ
PLCG1,GNAZ
SLC24A2,GNAZ
SLC24A1,GNAZ
PPP3CB,GNAZ
NFATC2,GNAZ
NFATC3,GNAZ
GNAZ,S1PR3
GNAZ,S1PR2
GNAZ,S1PR1
GNAZ,S1PR5
GNAZ,S1PR4
LPAR1,GNAZ
PTK2,GNAZ
CRK,GNAZ
PRKCA,GNAZ
PRKCB,GNAZ
PRKCD,GNAZ
PRKCG,GNAZ
FKBP1A,GNAZ
RASGRP2,GNAZ
HRAS,GNAZ
EGFR,GNAZ
AKT1,GNAZ
GNAZ,AKT3
EDNRB,GNAZ
EGF,GNAZ
GNAZ,SMO
GNAZ,CXCR3
MAPK3,GNAZ
PTK2B,GNAZ
GLI1,GNAZ
GNAZ,PXN
CXCR4,GNAZ
EDN1,GNAZ
MAPK8,GNAZ
SLC9A3,GNAZ
NOS3,GNAZ
PRRT2,GNAZ
GNB1,GNAZ
AR,GNAZ
PLA2G4A,GNAZ
BCAR1,GNAZ
GNAZ,ADCY4
GNAZ,ADCY5
GNAZ,ADCY6
GNAZ,ADCY7
GNAZ,ADCY1
GNAZ,ADCY2
ESR1,GNAZ
GNAZ,ADCY3
GNAZ,ADCY9
GNG2,GNAZ
GNAZ,PF4
MAPK1,GNAZ
GNAZ,ABCC1
SPHK1,FLNA
KLK3,FLNA
CALM2,FLNA
CALM3,FLNA
CALM1,FLNA
SRC,FLNA
PTP4A3,FLNA
MAPK10,FLNA
FLNA,FZD2
CAMK2A,FLNA
CHUK,FLNA
CSNK1A1,FLNA
SLC24A2,FLNA
SLC24A1,FLNA
PPP3CB,FLNA
IKBKB,FLNA
IKBKG,FLNA
NFATC2,FLNA
NFATC3,FLNA
PTK2,FLNA
CRK,FLNA
PRKCA,FLNA
PRKCB,FLNA
PRKCD,FLNA
PRKCG,FLNA
FKBP1A,FLNA
MAPK3,FLNA
MAPK1,FLNA
MAPK8,FLNA
MAPK9,FLNA
RASGRP2,FLNA
EGFR,FLNA
PTK2B,FLNA
SLC9A3,FLNA
FLNA,PRRT2
FLNA,WNT5A
EGF,FLNA
FLNA,NOS3
FLNA,PLA2G4A
BCAR1,FLNA
FLNA,ROR2
KLK3,SRY
KLK3,MAK
KLK3,RPS6KA3
KLK3,KDM1A
KLK3,SMARCC1
KLK3,SVIL
KLK3,UBE3A
KLK3,TCF4
KLK3,ZNF318
KLK3,CARM1
KLK3,PRDX1
KLK3,NRIP1
KLK3,FKBP4
KLK3,LATS2
KLK3,FOXO1
KLK3,MED1
KLK3,SMARCE1
KLK3,REL
KLK3,RXRG
KLK3,HIP1
KLK3,PAWR
KLK3,GSN
KLK3,NCOA2
KLK3,KDM4C
KLK3,EHMT2
KLK3,NCOA6
KLK3,NCOA4
KLK3,XRCC5
KLK3,EGR1
KLK3,SMARCA2
KLK3,FHL2
KLK3,PTK2B
KLK3,PIAS1
KLK3,RANBP9
KLK3,ZMIZ2
KLK3,TGFB1I1
KLK3,XRCC6
KLK3,CTDSP1
KLK3,CTDSP2
KLK3,BRCA1
KLK3,SRC
KLK3,CDKN2A
KLK3,PIAS4
KLK3,TRIM24
KLK3,TMF1
KLK3,HNRNPA1
KLK3,RXRA
KLK3,CDK11B
KLK3,NR2C2
KLK3,APPL1
KLK3,AR
KLK3,RXRB
KLK3,SPDEF
KLK3,PATZ1
KLK3,MDM2
KLK3,PELP1
KLK3,PA2G4
KLK3,HOXB13
KLK3,UBA3
KLK3,CCND1
NCOA1,KLK3
KLK3,CCND3
KLK3,PRKDC
KLK3,KAT5
KLK3,CASP8
KLK3,KAT7
KLK3,FOXA1
KLK3,PIAS3
KLK3,NR2C1
KLK3,CDK6
KLK3,CMTM2
KLK3,KDM3A
KLK3,VAV3
KLK3,TGIF1
KLK3,POU2F1
RELA,BCL2L1
NFKB1,BCL2L1
PRKACA,BCL2L1
ATF2,BCL2L1
BAX,BCL2L1
BCL2L1,STAT6
TP53,BCL2L1
MAPK3,BCL2L1
MAPK1,BCL2L1
STAT5B,BCL2L1
STAT5A,BCL2L1
BCL2L1,YWHAZ
BCL2L1,JAK3
AKT1,BCL2L1
BCL2L1,BAD
BCL2L1,BBC3
STAT3,BCL2L1
BCL2L1,STAT1
BCL2L1,PIK3R1
NRAS,PIK3CG
NRAS,PIK3CB
NRAS,ARF6
NRAS,BRK1
NRAS,EFNB1
NRAS,APC
NRAS,BTK
NRAS,PDGFRB
NRAS,RASGRP1
NRAS,RASGRP4
NRAS,NTF3
NRAS,RAC1
NRAS,CYTH1
NRAS,CYTH2
NRAS,PAPOLA
NRAS,CALM2
NRAS,CALM3
NRAS,CALM1
NRAS,PTPN11
NRAS,CSF2RB
NRAS,CSF2RA
NRAS,GAB2
NRAS,GAB1
NRAS,CD79B
NRAS,BCR
NRAS,CD79A
NRAS,RASGRF2
SRC,NRAS
NRAS,LGALS3
NRAS,NTRK3
NRAS,BLNK
NRAS,SOCS3
NRAS,NCKAP1
NRAS,GRB2
NRAS,RASGRF1
NRAS,SOS1
NRAS,GNA14
NRAS,GNA15
NRAS,GNA11
NRAS,PLCG2
NRAS,PLCG1
NRAS,EPS8
NRAS,GAD1
NRAS,SMPD1
NRAS,INPPL1
NRAS,TRPV1
NRAS,ERBB2
NRAS,ERBB3
NRAS,INPP5D
NRAS,SYK
NRAS,TIAM1
NRAS,GNAQ
NRAS,LYN
NRAS,VAV2
NRAS,PITPNA
NRAS,LAT2
AKT1,NRAS
NRAS,AKT2
NRAS,AKT3
NRAS,EGF
NRAS,GSN
NRAS,ARHGEF4
NRAS,FGR
EDN1,NRAS
NRAS,PIK3R1
NRAS,NRG1
CSF2,NRAS
NRAS,SFN
NRAS,HRAS
NRAS,FRS3
NRAS,FRS2
NRAS,EDNRA
NRAS,EDNRB
NRAS,RAF1
NRAS,PIK3R6
NRAS,JAK3
NRAS,NF1
NRAS,EPHB2
NRAS,PLCB1
NRAS,PLCB2
NRAS,PLCB3
NRAS,NPHS2
NRAS,BLK
NRAS,NPHS1
NRAS,HCK
NRAS,EFNB2
NRAS,EFNB3
NRAS,RASA1
NRAS,ADAP1
NRAS,PLPP1
NRAS,RALGDS
NRAS,MTOR
NRAS,ITK
NRAS,SGK1
NRAS,PIP5K1C
NRAS,PIP5K1B
NRAS,PIP5K1A
NRAS,RIN1
NRAS,IKZF3
NRAS,SGMS1
NRAS,CYFIP2
NRAS,KIRREL
NRAS,RASGRP2
EGFR,NRAS
NRAS,YES1
NRAS,YWHAZ
NRAS,ARAP3
NRAS,WASF1
NRAS,YWHAQ
NRAS,DOK2
NRAS,YWHAH
NRAS,DOK1
YWHAB,NRAS
NRAS,YWHAG
YWHAE,NRAS
NRAS,PDGFB
NRAS,PIM1
NRAS,CYTH3
NRAS,WASF2
NRAS,ABI2
NRAS,ABI1
NRAS,BRAF
NRAS,PDPK1
BCL6,NRAS
BRK1,PIK3CG
BRK1,PIK3CB
PDGFRB,BRK1
BRK1,CYFIP2
HRAS,BRK1
GAB2,BRK1
EPHA2,BRK1
BRK1,GAB1
BRK1,SLC9A3R1
ABL1,BRK1
BRK1,NCKAP1
BRK1,WASF1
BRK1,WASF2
BRK1,PIK3R6
JAK3,BRK1
PIK3R1,BRK1
SRC,BRK1
PDGFB,BRK1
RAC1,BRK1
BRK1,ARPC3
BRK1,ARPC2
GNB1,BRK1
BRK1,ARPC5
BRK1,ARPC4
EFNA1,BRK1
BRK1,PELP1
KRAS,BRK1
SOS1,BRK1
ESR1,BRK1
BRK1,ABI2
BRK1,ARPC1B
PTPN11,BRK1
BRK1,ABI1
PTEN,BRK1
GRB2,BRK1
GNG2,BRK1
BRK1,SLC9A3R2
BRK1,BAIAP2
BRK1,ACTR3
BRK1,ACTR2
AKT1,PIK3CG
AKT1,CBLB
AKT1,ITGA6
AKT1,PIK3CB
AKT1,CD40LG
AKT1,CD40
AKT1,PCK2
AKT1,RELN
AKT1,PDGFRB
AKT1,RPS6KB1
AKT1,RAC1
AKT1,PTPN11
AKT1,GAB2
AKT1,GAB1
AKT1,RICTOR
AKT1,PTPN1
AKT1,EIF4EBP1
AKT1,SRC
AKT1,FOXO3
AKT1,FOXO1
AKT1,FOXO4
AKT1,MAPKAP1
AKT1,RBP1
AKT1,KRAS
AKT1,GRB2
AKT1,DEPTOR
AKT1,NCOR2
AKT1,NFKB1
AKT1,SOS1
AKT1,NRIP1
AKT1,CHUK
AKT1,INS
AKT1,CD19
AKT1,PRKDC
AKT1,MAP3K14
AKT1,IKBKB
AKT1,IKBKG
AKT1,RARA
AKT1,RARB
AKT1,RARG
AKT1,PTGES3
CREBBP,AKT1
AKT1,S1PR3
AKT1,LIMS1
MCL1,AKT1
AKT1,PRKCZ
AKT1,MAP3K8
AKT1,MAP3K5
AKT1,ERBB3
AKT1,ILK
AKT1,INSR
AKT1,TRAF6
AKT1,DKC1
AKT1,PDPK1
AKT1,PTEN
AKT1,CDKN1B
AKT1,CDKN1A
AKT1,UBE2D1
AKT1,EDNRA
AKT1,MST1
AKT1,PELP1
AKT1,TSC2
AKT1,TSC1
AKT1,DAB1
AKT1,SFN
AKT1,LAMB1
AKT1,RALGDS
AKT1,GNB1
AKT1,YWHAZ
AKT1,YWHAQ
AKT1,YWHAH
AKT1,AURKA
AKT1,YWHAB
AKT1,YWHAG
AKT1,YWHAE
AKT1,JAK3
AKT1,LAMC2
AKT1,ESR1
AKT1,APPL1
AKT1,TERT
AKT1,CASP9
AKT1,AKT2
AKT1,EDN1
AKT1,A1BG
AKT1,MDM2
AKT1,GSK3A
AKT1,GRB10
AKT1,MST1R
AKT1,GRB14
AKT1,GSK3B
AKT1,FOXA2
AKT1,GNG2
AKT1,VLDLR
AKT1,VIM
AKT1,PIK3R6
AKT1,AKT1S1
AKT1,PIK3R1
AKT1,STRN
AKT1,EPHA2
AKT1,SMO
AKT1,RAF1
AKT1,TBC1D4
AKT1,PARVA
AKT1,HRAS
AKT1,LAMA1
AKT1,RXRG
AKT1,RXRA
AKT1,RXRB
AKT1,MTOR
AKT1,MLST8
AKT1,HSP90AA1
AKT1,USP8
AKT1,BAD
AKT1,RPTOR
AKT1,SLC9A3R2
AKT1,SLC9A3R1
AKT1,PRR5
AKT1,GLI2
AKT1,PDGFB
AKT1,NOS3
AKT1,ITGB4
AKT1,EFNA1
EP300,AKT1
AKT3,PIK3CG
AKT3,PIK3CB
PDGFRB,AKT3
PTPN11,AKT3
GAB2,AKT3
AKT3,GAB1
SRC,AKT3
KRAS,AKT3
GRB2,AKT3
SOS1,AKT3
FLT1,AKT3
AKT3,S1PR3
PDPK1,AKT3
PTEN,AKT3
VEGFA,AKT3
AKT3,PELP1
GNB1,AKT3
JAK3,AKT3
ESR1,AKT3
HRAS,AKT3
EPHA2,AKT3
AKT3,SLC9A3R1
AKT3,PIK3R6
PIK3R1,AKT3
PDGFB,AKT3
EFNA1,AKT3
GNG2,AKT3
AKT3,SLC9A3R2
ITGA3,DAB1
RELN,DAB1
DAB1,GRIN2B
DAB1,RAP1A
MAP3K11,DAB1
DAB1,MAP1B
MAPK8,DAB1
DAB1,GRIN2A
DAB1,CRKL
VLDLR,DAB1
DAB1,MAP2K7
RAPGEF1,DAB1
DAB1,ARHGEF2
DAB1,PIK3R1
ITGB1,DAB1
DAB1,PAFAH1B1
DAB1,PAFAH1B3
DAB1,PAFAH1B2
DAB1,NCK2
DAB1,LRP8
MS4A2,CBLB
MS4A2,SPHK1
BTK,MS4A2
MS4A2,WIPF1
MS4A2,PTPN11
MS4A2,GAB2
MS4A2,GRB2
FCER1A,MS4A2
MS4A2,SOS1
MS4A2,PLCG1
NFATC2,MS4A2
MS4A2,GAD1
FCER1G,MS4A2
MS4A2,PTK2
MS4A2,INPP5D
SYK,MS4A2
MS4A2,LAT2
MS4A2,RAF1
MS4A2,DOK1
MS4A2,PIK3R1
MS4A2,HCLS1
MS4A2,LYN
MS4A2,FCGR2B
MS4A2,FER
IGHE,MS4A2
MS4A2,PLA2G4A
MS4A2,KLRG1
MS4A2,RASA1
MS4A2,ITK
MS4A2,PLD2
EGF,CBLB
EGF,PPP2R2A
EGF,UGCG
EGF,ITGA1
EGF,ITGA6
EGF,IQSEC1
EGF,KSR1
EGF,PIK3CB
EGF,ARF6
EGF,ARF4
EGF,STAMBP
EGF,RAC1
EGF,CYTH2
CALM2,EGF
CALM3,EGF
CALM1,EGF
EGF,PTPN11
EGF,GAB1
EGF,PTPN2
EGF,PTPN1
EGF,CHMP3
SRC,EGF
EGF,KRAS
EGF,PPP2CA
GRB2,EGF
MAPK10,EGF
EGF,FZD2
EGF,SOS1
EGF,SH3KBP1
EGF,CXCL11
EGF,CXCL10
EGF,CXCL13
EGF,AMPH
EGF,ZFYVE28
BAX,EGF
EGF,EPS8
EGF,TSG101
EGF,PRKRA
EGF,CXCL9
SMPD1,EGF
PRKCD,EGF
EGF,PRKCZ
MAP3K1,EGF
EGF,ERBB2
EGF,ERBB3
EGF,CTSD
LYN,EGF
MAPK3,EGF
MAPK8,EGF
MAPK9,EGF
EGF,CCL11
EGF,USP6NL
EGF,UBE2D2
EGF,UBE2D3
EGF,UBE2D1
EGF,EDNRA
EGF,BLK
EGF,HCK
EGFR,EGF
EGF,CXCR3
EGF,RAB5A
EGF,LAMB1
RB1,EGF
EGF,ABI1
EGF,CAV1
EGF,SLC9A1
EGF,EPN1
EGF,LAMC2
EGF,SH3GL2
EGF,YES1
EGF,SYNJ1
TERT,EGF
EGF,WNT5A
EGF,IPCEF1
EGF,LAMA1
EGF,BAD
EGF,SGMS1
EGF,EPS15
ITGB1,EGF
EGF,ITGB4
EGF,HGS
EGF,FGR
EDN1,EGF
EGF,HRAS
EGF,DNM1
EGF,PIK3R1
STAT3,EGF
EGF,STAT1
EGF,MTOR
EGF,PF4
EGF,USP8
EGF,PPP2R1A
EGF,ASAH1
EGF,NRG1
EGF,PDGFA
PIK3CG,PRKCZ
PIK3CB,PRKCZ
CDC42,PRKCZ
RELA,PRKCZ
PRKCZ,TRADD
PRKCZ,F2RL2
PTPN11,PRKCZ
GAB2,PRKCZ
SRC,PRKCZ
NTRK1,PRKCZ
KRAS,PRKCZ
GRB2,PRKCZ
MAPK10,PRKCZ
NFKB1,PRKCZ
SOS1,PRKCZ
PRKCZ,TRAF2
PRKCZ,DLG1
PRKCZ,RHOQ
CHUK,PRKCZ
INS,PRKCZ
PRKCZ,ERC1
PRKCZ,TRIP10
IKBKB,PRKCZ
IKBKG,PRKCZ
PRKCZ,SLC2A4
NFATC1,PRKCZ
NFATC2,PRKCZ
NFATC3,PRKCZ
SMPD1,PRKCZ
PRKCZ,SMPD3
PRKCZ,SMPD2
PRKCZ,NGF
TBXA2R,PRKCZ
KIRREL,PRKCZ
NFKBIA,PRKCZ
PRKCZ,ROCK1
PRKCZ,INSR
PRKCZ,RIPK2
PRKCZ,NGFR
GSK3B,PRKCZ
PRKCZ,RAF1
TNFRSF1A,PRKCZ
PRKCZ,PEBP1
PRKCZ,RIPK1
PRKCZ,TIAM1
PRKCZ,PARD6A
PRKCZ,PIK3R6
PDPK1,PRKCZ
JAK3,PRKCZ
PIK3R1,PRKCZ
MAPK8,PRKCZ
PRKCZ,IRAK1
PRKCZ,TRAF6
PRKCZ,SQSTM1
TNF,PRKCZ
PRKCZ,NUMB
NPHS1,PRKCZ
PRKCZ,PAWR
MAPK9,PRKCZ
PRKCZ,GRB14
PRKCZ,ROCK2
MMP9,PRKCZ
GSN,PIK3CG
GSN,PIK3CB
PDGFRB,GSN
PTPN11,GSN
GAB2,GSN
GSN,GAB1
SRC,GSN
KRAS,GSN
GRB2,GSN
SOS1,GSN
PTEN,GSN
ACTA1,GSN
GSN,PELP1
GNB1,GSN
PIP5K1C,GSN
PIP5K1A,GSN
JAK3,GSN
ESR1,GSN
GSN,CASP3
EPHA2,GSN
GSN,SLC9A3R2
GSN,SLC9A3R1
GNG2,GSN
HRAS,GSN
EFNA1,GSN
GSN,CYCS
GSN,PIK3R6
PIK3R1,GSN
PDGFB,GSN
APC,DLG1
PIK3R1,DLG1
DLG1,PARD6A
ITGA3,IL12RB1
IL12RB1,SPHK2
IL12RB1,RELB
RELA,IL12RB1
IL12RB1,SOCS1
IL12RB1,SOCS3
MPO,IL12RB1
NFKB1,IL12RB1
IL12RB1,NFKB2
IL12RB1,IL1R1
IL12RB1,CXCL9
CCL2,IL12RB1
IL12RB1,CCL4
IL12RB1,TBX21
IL12RB1,CXCL1
IL12RB1,STAT6
IL12RB1,IL1B
IL12RB1,IL19
IL6,IL12RB1
IL4,IL12RB1
IL23A,IL12RB1
IL12RB1,IL23R
FASLG,IL12RB1
NFKBIA,IL12RB1
TNF,IL12RB1
IL12RB1,ALOX12B
STAT5A,IL12RB1
IL12RB1,TYK2
IL12RB1,GZMA
IL12RB1,GZMB
IL12RB1,IL24
IL12RB1,CCL3
IL12B,IL12RB1
IL12A,IL12RB1
IL12RB1,CCR5
STAT4,IL12RB1
STAT3,IL12RB1
IL12RB1,STAT1
IL12RB1,GADD45B
IL12RB2,IL12RB1
IL12RB1,GADD45G
PIK3R1,IL12RB1
NOS2,IL12RB1
ARHGEF4,PIK3CG
ARHGEF4,PIK3CB
ARHGEF4,APC
PDGFRB,ARHGEF4
RAC1,ARHGEF4
PTPN11,ARHGEF4
GAB2,ARHGEF4
ARHGEF4,GAB1
SRC,ARHGEF4
KRAS,ARHGEF4
GRB2,ARHGEF4
SOS1,ARHGEF4
PTEN,ARHGEF4
ARHGEF4,PELP1
HRAS,ARHGEF4
EPHA2,ARHGEF4
ARHGEF4,SLC9A3R1
ARHGEF4,PIK3R6
JAK3,ARHGEF4
PIK3R1,ARHGEF4
GNG2,ARHGEF4
PDGFB,ARHGEF4
GNB1,ARHGEF4
EFNA1,ARHGEF4
ESR1,ARHGEF4
ARHGEF4,SLC9A3R2
CDC42,NTRK1
NTF3,NTRK1
NTRK1,RIT2
NTRK1,RIT1
RAC1,NTRK1
NTRK1,ARHGAP32
NTRK1,DNAJA3
PTPN11,NTRK1
GAB1,NTRK1
NTRK1,PRKCI
NTRK1,NGF
NTRK1,EHD4
CRKL,NTRK1
NTRK1,FRS3
NTRK1,FRS2
IKBKB,NTRK1
PLCG1,NTRK1
NTRK1,DNM1
NTRK1,NGFR
NTRK1,FAIM
ABL1,NTRK1
CRK,NTRK1
STAT3,NTRK1
NTRK1,SHC3
NTRK1,DYNLT1
NTRK1,SQSTM1
MAPK3,NTRK1
MAPK1,NTRK1
PIK3R1,NTRK1
NTRK1,TRPV1
NTRK1,EPB41L1
NTRK1,SHC2
IKBKG,NTRK1
CHUK,NTRK1
NTRK1,KIDINS220
AGAP2,NTRK1
NTRK1,GIPC1
NTRK1,RHOG
RASA1,NTRK1
NTRK1,RASGRF1
SOS1,NTRK1
NTRK1,MAGED1
TP73,NTRK1
NTRK1,RGS19
NEDD4L,NTRK1
GRB2,NTRK1
NTRK1,MATK
CSF2RB,PIK3CG
PDGFRB,PIK3CG
CSF2RA,PIK3CG
CD40LG,PIK3CG
PIK3CG,EPHA8
HRAS,PIK3CG
GAB1,PIK3CG
AKT2,PIK3CG
VAV2,PIK3CG
CSF2,PIK3CG
EPS8,PIK3CG
PITPNA,PIK3CG
NCKAP1,PIK3CG
CYTH2,PIK3CG
ARAP3,PIK3CG
WASF1,PIK3CG
INPPL1,PIK3CG
WASF2,PIK3CG
CYFIP2,PIK3CG
ARF6,PIK3CG
PIK3CG,PDE3B
ADAP1,PIK3CG
PIK3CG,PIK3R6
DOK1,PIK3CG
SOS1,PIK3CG
CXCR4,PIK3CG
PIK3CG,CBLB
PDGFB,PIK3CG
PIK3CG,TRAF6
RAC1,PIK3CG
EFNA5,PIK3CG
GNB1,PIK3CG
PIK3CG,CD40
MTOR,PIK3CG
PDPK1,PIK3CG
CYTH1,PIK3CG
CYTH3,PIK3CG
CXCL12,PIK3CG
KRAS,PIK3CG
INPP5D,PIK3CG
ITK,PIK3CG
SGK1,PIK3CG
ABI2,PIK3CG
PIP5K1B,PIK3CG
PIP5K1A,PIK3CG
ABI1,PIK3CG
PIK3CG,MAP2K1
PIP5K1C,PIK3CG
GNG2,PIK3CG
APC,PIK3CG
BTK,PIK3CG
ITGA3,RELN
VLDLR,RELN
RELN,CRKL
RELN,LRPAP1
RELN,MAP2K7
RELN,RAPGEF1
RELN,ABL1
RELN,ARHGEF2
RELN,PIK3R1
MAPK8,RELN
ITGB1,RELN
RELN,MAP1B
RELN,PAFAH1B1
RELN,PAFAH1B3
RELN,PAFAH1B2
RELN,NCK2
RELN,LRP8
RELN,GRIN2B
MAP3K11,RELN
RELN,GRIN2A
LYN,CBLB
LYN,IBTK
LYN,SPHK1
LYN,EFNB1
BTK,LYN
LYN,PDGFRB
LYN,RASGRP1
LYN,WIPF1
CALM2,LYN
CALM3,LYN
CALM1,LYN
LYN,PTPN13
LYN,PTPN11
LYN,CSF2RB
LYN,CSF2RA
LYN,ARRB2
LYN,ARRB1
LYN,CD79B
LYN,BCR
LYN,CD79A
LYN,BLNK
LYN,CD22
LYN,KRAS
LYN,GRB2
LYN,SNCA
MAPK14,LYN
MAPK11,LYN
FCER1A,LYN
LYN,TEC
LYN,SLA
NFKB1,LYN
LYN,SOS1
LYN,DAPP1
LYN,TDGF1
LYN,CD19
LYN,PLCG2
LYN,PLCG1
KITLG,LYN
NFATC2,LYN
FCER1G,LYN
LYN,S1PR1
LPAR2,LYN
LPAR3,LYN
LPAR1,LYN
LYN,PTK2
LYN,PRKCH
LYN,PRKCA
LYN,PRKCB
LYN,PRKCE
LYN,PRKCD
LYN,PRKCG
SYK,LYN
CXCL8,LYN
LYN,MTG1
IL5,LYN
EPO,LYN
LYN,LAT2
LYN,PTK2B
LYN,SH3BP5
LYN,NGEF
LYN,CHN2
CSF2,LYN
KIT,LYN
LYN,ELMO1
LYN,DOCK2
LYN,HRAS
LYN,RRAS
LYN,ARFGAP1
LYN,PITPNA
LYN,PIK3R1
LYN,EPHB2
LYN,IL5RA
LYN,EPHB1
STAT3,LYN
LYN,BCAR1
LYN,EPOR
LYN,VAV2
LYN,CD72
LYN,EPHA7
LYN,EPHA6
LYN,EPHA5
LYN,EPHA4
LYN,EPHA3
LYN,EPHA2
LYN,EPHA1
LYN,ABL1
LYN,STAT1
LYN,KLRG1
LYN,MAPK8
LYN,EFNA5
EFNA1,LYN
LYN,FER
LYN,ITK
LYN,PIP5K1C
LYN,PIP5K1B
LYN,PIP5K1A
LYN,PRRT2
STAT5B,LYN
STAT5A,LYN
LYN,RASGRP2
EGFR,LYN
LYN,CXCR1
LYN,DOK1
LYN,PXN
LYN,HCLS1
LYN,PDGFB
GPC1,LYN
IGHE,LYN
LYN,PLA2G4A
LYN,RASA1
LYN,PTPRC
BCL6,LYN
SRC,TRPV1
KRAS,TRPV1
MAPK14,TRPV1
PLCG1,TRPV1
NGF,TRPV1
HRAS,TRPV1
PIK3R1,TRPV1
PTPN11,A1BG
GRB2,A1BG
SOS1,A1BG
IL6ST,A1BG
LMO4,A1BG
IL6R,A1BG
IL6,A1BG
HCK,A1BG
A1BG,A2M
PIK3R1,A1BG
PIK3CB,ERBB2
SPHK1,ERBB2
ERBB2,BTC
ERBB2,AREG
CALM2,ERBB2
CALM3,ERBB2
CALM1,ERBB2
PTPN11,ERBB2
SRC,ERBB2
ERBB2,EREG
KRAS,ERBB2
GRB2,ERBB2
SOS1,ERBB2
PRKACA,ERBB2
CAMK2A,ERBB2
ERBB2,RNF41
CSNK1A1,ERBB2
SLC24A2,ERBB2
SLC24A1,ERBB2
PPP3CB,ERBB2
NFATC2,ERBB2
NFATC3,ERBB2
PTK2,ERBB2
CRK,ERBB2
PRKCA,ERBB2
PRKCB,ERBB2
PRKCD,ERBB2
PRKCG,ERBB2
RASGRP2,ERBB2
HRAS,ERBB2
EGFR,ERBB2
ERBB2,DOCK7
ERBB2,MAP2K1
ERBB2,ADAM17
PRRT2,ERBB2
ERBB2,TGFA
ERBB2,HBEGF
MAPK1,ERBB2
PIK3R1,ERBB2
NRG1,ERBB2
MAPK8,ERBB2
ERBB2,NRG2
MAPK3,ERBB2
ERBB2,ERBB3
NOS3,ERBB2
ERBB4,ERBB2
PLA2G4A,ERBB2
BCAR1,ERBB2
SLC9A3,ERBB2
PTK2B,ERBB2
ERBB2,NRG4
FKBP1A,ERBB2
HSP90AA1,ERBB2
PIK3CB,ERBB3
SPHK1,ERBB3
ERBB3,AREG
CALM2,ERBB3
CALM3,ERBB3
CALM1,ERBB3
PTPN11,ERBB3
SRC,ERBB3
ERBB3,EREG
KRAS,ERBB3
GRB2,ERBB3
SOS1,ERBB3
PRKACA,ERBB3
CAMK2A,ERBB3
ERBB3,RNF41
CSNK1A1,ERBB3
SLC24A2,ERBB3
SLC24A1,ERBB3
PPP3CB,ERBB3
NFATC2,ERBB3
NFATC3,ERBB3
PTK2,ERBB3
CRK,ERBB3
PRKCA,ERBB3
PRKCB,ERBB3
PRKCD,ERBB3
PRKCG,ERBB3
RASGRP2,ERBB3
HRAS,ERBB3
EGFR,ERBB3
ERBB3,DOCK7
ERBB3,MAP2K1
ERBB3,TGFA
MAPK3,ERBB3
MAPK1,ERBB3
PIK3R1,ERBB3
NRG1,ERBB3
MAPK8,ERBB3
ERBB3,NRG2
NOS3,ERBB3
PLA2G4A,ERBB3
BCAR1,ERBB3
SLC9A3,ERBB3
PTK2B,ERBB3
PRRT2,ERBB3
FKBP1A,ERBB3
ITGAV,IGF1R
IGF1R,IGF2
IGF1,IGF1R
IGF1R,RPS6KB1
PTPN11,IGF1R
PTPN1,IGF1R
SRC,IGF1R
GRB2,IGF1R
SOS1,IGF1R
CRKL,IGF1R
HRAS,IGF1R
IGF1R,PELP1
CRK,IGF1R
MAPK3,IGF1R
MAPK1,IGF1R
PXN,IGF1R
PIK3R1,IGF1R
ITGB3,IGF1R
PRKCD,IGF1R
BCAR1,IGF1R
NCK2,IGF1R
FN1,IGF1R
ESR1,IGF1R
IGF1R,GRB10
IGF1R,IRS1
IGF1R,IRS2
IGF1R,PRKD1
ERBB4,PIK3CB
ERBB4,PRL
ERBB4,BTC
ERBB4,EREG
GRB2,ERBB4
ERBB4,LRIG1
NCOR1,ERBB4
ERBB4,TAB2
ERBB4,GRIN2B
ERBB4,DLG4
ERBB4,WWP1
ERBB4,ITCH
ERBB4,NEDD4
EGFR,ERBB4
ERBB4,ADAM17
ERBB4,HBEGF
ERBB4,PRLR
ERBB4,CBFA2T3
MAPK3,ERBB4
MAPK1,ERBB4
ERBB4,PIK3R1
ERBB4,NRG1
ERBB4,NRG3
ERBB4,NRG2
ERBB4,NRG4
ERBB4,WWOX
MDM2,ERBB4
ERBB4,YAP1
STAT5B,ERBB4
STAT5A,ERBB4
ITGAM,RAP1B
CDC42,RAP1B
RAP1B,SIPA1
PTPN11,RAP1B
GAB2,RAP1B
NTRK2,RAP1B
RAP1B,MAP3K2
PTK2,RAP1B
CRKL,RAP1B
RAP1B,FRS3
FRS2,RAP1B
PTK2B,RAP1B
RAPGEF1,RAP1B
CRK,RAP1B
BDNF,RAP1B
RAP1B,ARAP1
PXN,RAP1B
PIK3R1,RAP1B
ITGB2,RAP1B
RAP1B,FARP2
RAP1B,KIDINS220
BCAR1,RAP1B
VAV2,RAP1B
RAP1B,BRAF
FASLG,PIK3CB
FASLG,BTK
FASLG,EGR2
FASLG,SRC
FOXO3,FASLG
FASLG,CHUK
FASLG,IKBKB
FASLG,IKBKG
FASLG,FADD
FASLG,NFATC1
FASLG,NFATC2
